id,ts,kind,value,ok
19448,2024-01-23 16:52:56,click,87.12,0
19449,2024-01-23 16:53:33,view,166.31,1
19450,2024-01-23 16:54:10,purchase,245.5,0
19451,2024-01-23 16:54:47,signup,324.69,1
19452,2024-01-23 16:55:24,click,403.88,0
19453,2024-01-23 16:56:01,view,483.07,1
19454,2024-01-23 16:56:38,purchase,562.26,0
19455,2024-01-23 16:57:15,signup,641.45,1
19456,2024-01-23 16:57:52,click,720.64,0
19457,2024-01-23 16:58:29,view,799.83,1
19458,2024-01-23 16:59:06,purchase,879.02,0
19459,2024-01-23 16:59:43,signup,958.21,1
19460,2024-01-23 17:00:20,click,37.4,0
19461,2024-01-23 17:00:57,view,116.59,1
19462,2024-01-23 17:01:34,purchase,195.78,0
19463,2024-01-23 17:02:11,signup,274.97,1
19464,2024-01-23 17:02:48,click,354.16,0
19465,2024-01-23 17:03:25,view,433.35,1
19466,2024-01-23 17:04:02,purchase,512.54,0
19467,2024-01-23 17:04:39,signup,591.73,1
19468,2024-01-23 17:05:16,click,670.92,0
19469,2024-01-23 17:05:53,view,750.11,1
19470,2024-01-23 17:06:30,purchase,829.3,0
19471,2024-01-23 17:07:07,signup,908.49,1
19472,2024-01-23 17:07:44,click,987.68,0
19473,2024-01-23 17:08:21,view,66.87,1
19474,2024-01-23 17:08:58,purchase,146.06,0
19475,2024-01-23 17:09:35,signup,225.25,1
19476,2024-01-23 17:10:12,click,304.44,0
19477,2024-01-23 17:10:49,view,383.63,1
19478,2024-01-23 17:11:26,purchase,462.82,0
19479,2024-01-23 17:12:03,signup,542.01,1
19480,2024-01-23 17:12:40,click,621.2,0
19481,2024-01-23 17:13:17,view,700.39,1
19482,2024-01-23 17:13:54,purchase,779.58,0
19483,2024-01-23 17:14:31,signup,858.77,1
19484,2024-01-23 17:15:08,click,937.96,0
19485,2024-01-23 17:15:45,view,17.15,1
19486,2024-01-23 17:16:22,purchase,96.34,0
19487,2024-01-23 17:16:59,signup,175.53,1
19488,2024-01-23 17:17:36,click,254.72,0
19489,2024-01-23 17:18:13,view,333.91,1
19490,2024-01-23 17:18:50,purchase,413.1,0
19491,2024-01-23 17:19:27,signup,492.29,1
19492,2024-01-23 17:20:04,click,571.48,0
19493,2024-01-23 17:20:41,view,650.67,1
19494,2024-01-23 17:21:18,purchase,729.86,0
19495,2024-01-23 17:21:55,signup,809.05,1
19496,2024-01-23 17:22:32,click,888.24,0
19497,2024-01-23 17:23:09,view,967.43,1
19498,2024-01-23 17:23:46,purchase,46.62,0
19499,2024-01-23 17:24:23,signup,125.81,1
19500,2024-01-23 17:25:00,click,205,0
19501,2024-01-23 17:25:37,view,284.19,1
19502,2024-01-23 17:26:14,purchase,363.38,0
19503,2024-01-23 17:26:51,signup,442.57,1
19504,2024-01-23 17:27:28,click,521.76,0
19505,2024-01-23 17:28:05,view,600.95,1
19506,2024-01-23 17:28:42,purchase,680.14,0
19507,2024-01-23 17:29:19,signup,759.33,1
19508,2024-01-23 17:29:56,click,838.52,0
19509,2024-01-23 17:30:33,view,917.71,1
19510,2024-01-23 17:31:10,purchase,996.9,0
19511,2024-01-23 17:31:47,signup,76.09,1
19512,2024-01-23 17:32:24,click,155.28,0
19513,2024-01-23 17:33:01,view,234.47,1
19514,2024-01-23 17:33:38,purchase,313.66,0
19515,2024-01-23 17:34:15,signup,392.85,1
19516,2024-01-23 17:34:52,click,472.04,0
19517,2024-01-23 17:35:29,view,551.23,1
19518,2024-01-23 17:36:06,purchase,630.42,0
19519,2024-01-23 17:36:43,signup,709.61,1
19520,2024-01-23 17:37:20,click,788.8,0
19521,2024-01-23 17:37:57,view,867.99,1
19522,2024-01-23 17:38:34,purchase,947.18,0
19523,2024-01-23 17:39:11,signup,26.37,1
19524,2024-01-23 17:39:48,click,105.56,0
19525,2024-01-23 17:40:25,view,184.75,1
19526,2024-01-23 17:41:02,purchase,263.94,0
19527,2024-01-23 17:41:39,signup,343.13,1
19528,2024-01-23 17:42:16,click,422.32,0
19529,2024-01-23 17:42:53,view,501.51,1
19530,2024-01-23 17:43:30,purchase,580.7,0
19531,2024-01-23 17:44:07,signup,659.89,1
19532,2024-01-23 17:44:44,click,739.08,0
19533,2024-01-23 17:45:21,view,818.27,1
19534,2024-01-23 17:45:58,purchase,897.46,0
19535,2024-01-23 17:46:35,signup,976.65,1
19536,2024-01-23 17:47:12,click,55.84,0
19537,2024-01-23 17:47:49,view,135.03,1
19538,2024-01-23 17:48:26,purchase,214.22,0
19539,2024-01-23 17:49:03,signup,293.41,1
19540,2024-01-23 17:49:40,click,372.6,0
19541,2024-01-23 17:50:17,view,451.79,1
19542,2024-01-23 17:50:54,purchase,530.98,0
19543,2024-01-23 17:51:31,signup,610.17,1
19544,2024-01-23 17:52:08,click,689.36,0
19545,2024-01-23 17:52:45,view,768.55,1
19546,2024-01-23 17:53:22,purchase,847.74,0
19547,2024-01-23 17:53:59,signup,926.93,1
19548,2024-01-23 17:54:36,click,6.12,0
19549,2024-01-23 17:55:13,view,85.31,1
19550,2024-01-23 17:55:50,purchase,164.5,0
19551,2024-01-23 17:56:27,signup,243.69,1
19552,2024-01-23 17:57:04,click,322.88,0
19553,2024-01-23 17:57:41,view,402.07,1
19554,2024-01-23 17:58:18,purchase,481.26,0
19555,2024-01-23 17:58:55,signup,560.45,1
19556,2024-01-23 17:59:32,click,639.64,0
19557,2024-01-23 18:00:09,view,718.83,1
19558,2024-01-23 18:00:46,purchase,798.02,0
19559,2024-01-23 18:01:23,signup,877.21,1
19560,2024-01-23 18:02:00,click,956.4,0
19561,2024-01-23 18:02:37,view,35.59,1
19562,2024-01-23 18:03:14,purchase,114.78,0
19563,2024-01-23 18:03:51,signup,193.97,1
19564,2024-01-23 18:04:28,click,273.16,0
19565,2024-01-23 18:05:05,view,352.35,1
19566,2024-01-23 18:05:42,purchase,431.54,0
19567,2024-01-23 18:06:19,signup,510.73,1
19568,2024-01-23 18:06:56,click,589.92,0
19569,2024-01-23 18:07:33,view,669.11,1
19570,2024-01-23 18:08:10,purchase,748.3,0
19571,2024-01-23 18:08:47,signup,827.49,1
19572,2024-01-23 18:09:24,click,906.68,0
19573,2024-01-23 18:10:01,view,985.87,1
19574,2024-01-23 18:10:38,purchase,65.06,0
19575,2024-01-23 18:11:15,signup,144.25,1
19576,2024-01-23 18:11:52,click,223.44,0
19577,2024-01-23 18:12:29,view,302.63,1
19578,2024-01-23 18:13:06,purchase,381.82,0
19579,2024-01-23 18:13:43,signup,461.01,1
19580,2024-01-23 18:14:20,click,540.2,0
19581,2024-01-23 18:14:57,view,619.39,1
19582,2024-01-23 18:15:34,purchase,698.58,0
19583,2024-01-23 18:16:11,signup,777.77,1
19584,2024-01-23 18:16:48,click,856.96,0
19585,2024-01-23 18:17:25,view,936.15,1
19586,2024-01-23 18:18:02,purchase,15.34,0
19587,2024-01-23 18:18:39,signup,94.53,1
19588,2024-01-23 18:19:16,click,173.72,0
19589,2024-01-23 18:19:53,view,252.91,1
19590,2024-01-23 18:20:30,purchase,332.1,0
19591,2024-01-23 18:21:07,signup,411.29,1
19592,2024-01-23 18:21:44,click,490.48,0
19593,2024-01-23 18:22:21,view,569.67,1
19594,2024-01-23 18:22:58,purchase,648.86,0
19595,2024-01-23 18:23:35,signup,728.05,1
19596,2024-01-23 18:24:12,click,807.24,0
19597,2024-01-23 18:24:49,view,886.43,1
19598,2024-01-23 18:25:26,purchase,965.62,0
19599,2024-01-23 18:26:03,signup,44.81,1
19600,2024-01-23 18:26:40,click,124,0
19601,2024-01-23 18:27:17,view,203.19,1
19602,2024-01-23 18:27:54,purchase,282.38,0
19603,2024-01-23 18:28:31,signup,361.57,1
19604,2024-01-23 18:29:08,click,440.76,0
19605,2024-01-23 18:29:45,view,519.95,1
19606,2024-01-23 18:30:22,purchase,599.14,0
19607,2024-01-23 18:30:59,signup,678.33,1
19608,2024-01-23 18:31:36,click,757.52,0
19609,2024-01-23 18:32:13,view,836.71,1
19610,2024-01-23 18:32:50,purchase,915.9,0
19611,2024-01-23 18:33:27,signup,995.09,1
19612,2024-01-23 18:34:04,click,74.28,0
19613,2024-01-23 18:34:41,view,153.47,1
19614,2024-01-23 18:35:18,purchase,232.66,0
19615,2024-01-23 18:35:55,signup,311.85,1
19616,2024-01-23 18:36:32,click,391.04,0
19617,2024-01-23 18:37:09,view,470.23,1
19618,2024-01-23 18:37:46,purchase,549.42,0
19619,2024-01-23 18:38:23,signup,628.61,1
19620,2024-01-23 18:39:00,click,707.8,0
19621,2024-01-23 18:39:37,view,786.99,1
19622,2024-01-23 18:40:14,purchase,866.18,0
19623,2024-01-23 18:40:51,signup,945.37,1
19624,2024-01-23 18:41:28,click,24.56,0
19625,2024-01-23 18:42:05,view,103.75,1
19626,2024-01-23 18:42:42,purchase,182.94,0
19627,2024-01-23 18:43:19,signup,262.13,1
19628,2024-01-23 18:43:56,click,341.32,0
19629,2024-01-23 18:44:33,view,420.51,1
19630,2024-01-23 18:45:10,purchase,499.7,0
19631,2024-01-23 18:45:47,signup,578.89,1
19632,2024-01-23 18:46:24,click,658.08,0
19633,2024-01-23 18:47:01,view,737.27,1
19634,2024-01-23 18:47:38,purchase,816.46,0
19635,2024-01-23 18:48:15,signup,895.65,1
19636,2024-01-23 18:48:52,click,974.84,0
19637,2024-01-23 18:49:29,view,54.03,1
19638,2024-01-23 18:50:06,purchase,133.22,0
19639,2024-01-23 18:50:43,signup,212.41,1
19640,2024-01-23 18:51:20,click,291.6,0
19641,2024-01-23 18:51:57,view,370.79,1
19642,2024-01-23 18:52:34,purchase,449.98,0
19643,2024-01-23 18:53:11,signup,529.17,1
19644,2024-01-23 18:53:48,click,608.36,0
19645,2024-01-23 18:54:25,view,687.55,1
19646,2024-01-23 18:55:02,purchase,766.74,0
19647,2024-01-23 18:55:39,signup,845.93,1
19648,2024-01-23 18:56:16,click,925.12,0
19649,2024-01-23 18:56:53,view,4.31,1
19650,2024-01-23 18:57:30,purchase,83.5,0
19651,2024-01-23 18:58:07,signup,162.69,1
19652,2024-01-23 18:58:44,click,241.88,0
19653,2024-01-23 18:59:21,view,321.07,1
19654,2024-01-23 18:59:58,purchase,400.26,0
19655,2024-01-23 19:00:35,signup,479.45,1
19656,2024-01-23 19:01:12,click,558.64,0
19657,2024-01-23 19:01:49,view,637.83,1
19658,2024-01-23 19:02:26,purchase,717.02,0
19659,2024-01-23 19:03:03,signup,796.21,1
19660,2024-01-23 19:03:40,click,875.4,0
19661,2024-01-23 19:04:17,view,954.59,1
19662,2024-01-23 19:04:54,purchase,33.78,0
19663,2024-01-23 19:05:31,signup,112.97,1
19664,2024-01-23 19:06:08,click,192.16,0
19665,2024-01-23 19:06:45,view,271.35,1
19666,2024-01-23 19:07:22,purchase,350.54,0
19667,2024-01-23 19:07:59,signup,429.73,1
19668,2024-01-23 19:08:36,click,508.92,0
19669,2024-01-23 19:09:13,view,588.11,1
19670,2024-01-23 19:09:50,purchase,667.3,0
19671,2024-01-23 19:10:27,signup,746.49,1
19672,2024-01-23 19:11:04,click,825.68,0
19673,2024-01-23 19:11:41,view,904.87,1
19674,2024-01-23 19:12:18,purchase,984.06,0
19675,2024-01-23 19:12:55,signup,63.25,1
19676,2024-01-23 19:13:32,click,142.44,0
19677,2024-01-23 19:14:09,view,221.63,1
19678,2024-01-23 19:14:46,purchase,300.82,0
19679,2024-01-23 19:15:23,signup,380.01,1
19680,2024-01-23 19:16:00,click,459.2,0
19681,2024-01-23 19:16:37,view,538.39,1
19682,2024-01-23 19:17:14,purchase,617.58,0
19683,2024-01-23 19:17:51,signup,696.77,1
19684,2024-01-23 19:18:28,click,775.96,0
19685,2024-01-23 19:19:05,view,855.15,1
19686,2024-01-23 19:19:42,purchase,934.34,0
19687,2024-01-23 19:20:19,signup,13.53,1
19688,2024-01-23 19:20:56,click,92.72,0
19689,2024-01-23 19:21:33,view,171.91,1
19690,2024-01-23 19:22:10,purchase,251.1,0
19691,2024-01-23 19:22:47,signup,330.29,1
19692,2024-01-23 19:23:24,click,409.48,0
19693,2024-01-23 19:24:01,view,488.67,1
19694,2024-01-23 19:24:38,purchase,567.86,0
19695,2024-01-23 19:25:15,signup,647.05,1
19696,2024-01-23 19:25:52,click,726.24,0
19697,2024-01-23 19:26:29,view,805.43,1
19698,2024-01-23 19:27:06,purchase,884.62,0
19699,2024-01-23 19:27:43,signup,963.81,1
19700,2024-01-23 19:28:20,click,43,0
19701,2024-01-23 19:28:57,view,122.19,1
19702,2024-01-23 19:29:34,purchase,201.38,0
19703,2024-01-23 19:30:11,signup,280.57,1
19704,2024-01-23 19:30:48,click,359.76,0
19705,2024-01-23 19:31:25,view,438.95,1
19706,2024-01-23 19:32:02,purchase,518.14,0
19707,2024-01-23 19:32:39,signup,597.33,1
19708,2024-01-23 19:33:16,click,676.52,0
19709,2024-01-23 19:33:53,view,755.71,1
19710,2024-01-23 19:34:30,purchase,834.9,0
19711,2024-01-23 19:35:07,signup,914.09,1
19712,2024-01-23 19:35:44,click,993.28,0
19713,2024-01-23 19:36:21,view,72.47,1
19714,2024-01-23 19:36:58,purchase,151.66,0
19715,2024-01-23 19:37:35,signup,230.85,1
19716,2024-01-23 19:38:12,click,310.04,0
19717,2024-01-23 19:38:49,view,389.23,1
19718,2024-01-23 19:39:26,purchase,468.42,0
19719,2024-01-23 19:40:03,signup,547.61,1
19720,2024-01-23 19:40:40,click,626.8,0
19721,2024-01-23 19:41:17,view,705.99,1
19722,2024-01-23 19:41:54,purchase,785.18,0
19723,2024-01-23 19:42:31,signup,864.37,1
19724,2024-01-23 19:43:08,click,943.56,0
19725,2024-01-23 19:43:45,view,22.75,1
19726,2024-01-23 19:44:22,purchase,101.94,0
19727,2024-01-23 19:44:59,signup,181.13,1
19728,2024-01-23 19:45:36,click,260.32,0
19729,2024-01-23 19:46:13,view,339.51,1
19730,2024-01-23 19:46:50,purchase,418.7,0
19731,2024-01-23 19:47:27,signup,497.89,1
19732,2024-01-23 19:48:04,click,577.08,0
19733,2024-01-23 19:48:41,view,656.27,1
19734,2024-01-23 19:49:18,purchase,735.46,0
19735,2024-01-23 19:49:55,signup,814.65,1
19736,2024-01-23 19:50:32,click,893.84,0
19737,2024-01-23 19:51:09,view,973.03,1
19738,2024-01-23 19:51:46,purchase,52.22,0
19739,2024-01-23 19:52:23,signup,131.41,1
19740,2024-01-23 19:53:00,click,210.6,0
19741,2024-01-23 19:53:37,view,289.79,1
19742,2024-01-23 19:54:14,purchase,368.98,0
19743,2024-01-23 19:54:51,signup,448.17,1
19744,2024-01-23 19:55:28,click,527.36,0
19745,2024-01-23 19:56:05,view,606.55,1
19746,2024-01-23 19:56:42,purchase,685.74,0
19747,2024-01-23 19:57:19,signup,764.93,1
19748,2024-01-23 19:57:56,click,844.12,0
19749,2024-01-23 19:58:33,view,923.31,1
19750,2024-01-23 19:59:10,purchase,2.5,0
19751,2024-01-23 19:59:47,signup,81.69,1
19752,2024-01-23 20:00:24,click,160.88,0
19753,2024-01-23 20:01:01,view,240.07,1
19754,2024-01-23 20:01:38,purchase,319.26,0
19755,2024-01-23 20:02:15,signup,398.45,1
19756,2024-01-23 20:02:52,click,477.64,0
19757,2024-01-23 20:03:29,view,556.83,1
19758,2024-01-23 20:04:06,purchase,636.02,0
19759,2024-01-23 20:04:43,signup,715.21,1
19760,2024-01-23 20:05:20,click,794.4,0
19761,2024-01-23 20:05:57,view,873.59,1
19762,2024-01-23 20:06:34,purchase,952.78,0
19763,2024-01-23 20:07:11,signup,31.97,1
19764,2024-01-23 20:07:48,click,111.16,0
19765,2024-01-23 20:08:25,view,190.35,1
19766,2024-01-23 20:09:02,purchase,269.54,0
19767,2024-01-23 20:09:39,signup,348.73,1
19768,2024-01-23 20:10:16,click,427.92,0
19769,2024-01-23 20:10:53,view,507.11,1
19770,2024-01-23 20:11:30,purchase,586.3,0
19771,2024-01-23 20:12:07,signup,665.49,1
19772,2024-01-23 20:12:44,click,744.68,0
19773,2024-01-23 20:13:21,view,823.87,1
19774,2024-01-23 20:13:58,purchase,903.06,0
19775,2024-01-23 20:14:35,signup,982.25,1
19776,2024-01-23 20:15:12,click,61.44,0
19777,2024-01-23 20:15:49,view,140.63,1
19778,2024-01-23 20:16:26,purchase,219.82,0
19779,2024-01-23 20:17:03,signup,299.01,1
19780,2024-01-23 20:17:40,click,378.2,0
19781,2024-01-23 20:18:17,view,457.39,1
19782,2024-01-23 20:18:54,purchase,536.58,0
19783,2024-01-23 20:19:31,signup,615.77,1
19784,2024-01-23 20:20:08,click,694.96,0
19785,2024-01-23 20:20:45,view,774.15,1
19786,2024-01-23 20:21:22,purchase,853.34,0
19787,2024-01-23 20:21:59,signup,932.53,1
19788,2024-01-23 20:22:36,click,11.72,0
19789,2024-01-23 20:23:13,view,90.91,1
19790,2024-01-23 20:23:50,purchase,170.1,0
19791,2024-01-23 20:24:27,signup,249.29,1
19792,2024-01-23 20:25:04,click,328.48,0
19793,2024-01-23 20:25:41,view,407.67,1
19794,2024-01-23 20:26:18,purchase,486.86,0
19795,2024-01-23 20:26:55,signup,566.05,1
19796,2024-01-23 20:27:32,click,645.24,0
19797,2024-01-23 20:28:09,view,724.43,1
19798,2024-01-23 20:28:46,purchase,803.62,0
19799,2024-01-23 20:29:23,signup,882.81,1
19800,2024-01-23 20:30:00,click,962,0
19801,2024-01-23 20:30:37,view,41.19,1
19802,2024-01-23 20:31:14,purchase,120.38,0
19803,2024-01-23 20:31:51,signup,199.57,1
19804,2024-01-23 20:32:28,click,278.76,0
19805,2024-01-23 20:33:05,view,357.95,1
19806,2024-01-23 20:33:42,purchase,437.14,0
19807,2024-01-23 20:34:19,signup,516.33,1
19808,2024-01-23 20:34:56,click,595.52,0
19809,2024-01-23 20:35:33,view,674.71,1
19810,2024-01-23 20:36:10,purchase,753.9,0
19811,2024-01-23 20:36:47,signup,833.09,1
19812,2024-01-23 20:37:24,click,912.28,0
19813,2024-01-23 20:38:01,view,991.47,1
19814,2024-01-23 20:38:38,purchase,70.66,0
19815,2024-01-23 20:39:15,signup,149.85,1
19816,2024-01-23 20:39:52,click,229.04,0
19817,2024-01-23 20:40:29,view,308.23,1
19818,2024-01-23 20:41:06,purchase,387.42,0
19819,2024-01-23 20:41:43,signup,466.61,1
19820,2024-01-23 20:42:20,click,545.8,0
19821,2024-01-23 20:42:57,view,624.99,1
19822,2024-01-23 20:43:34,purchase,704.18,0
19823,2024-01-23 20:44:11,signup,783.37,1
19824,2024-01-23 20:44:48,click,862.56,0
19825,2024-01-23 20:45:25,view,941.75,1
19826,2024-01-23 20:46:02,purchase,20.94,0
19827,2024-01-23 20:46:39,signup,100.13,1
19828,2024-01-23 20:47:16,click,179.32,0
19829,2024-01-23 20:47:53,view,258.51,1
19830,2024-01-23 20:48:30,purchase,337.7,0
19831,2024-01-23 20:49:07,signup,416.89,1
19832,2024-01-23 20:49:44,click,496.08,0
19833,2024-01-23 20:50:21,view,575.27,1
19834,2024-01-23 20:50:58,purchase,654.46,0
19835,2024-01-23 20:51:35,signup,733.65,1
19836,2024-01-23 20:52:12,click,812.84,0
19837,2024-01-23 20:52:49,view,892.03,1
19838,2024-01-23 20:53:26,purchase,971.22,0
19839,2024-01-23 20:54:03,signup,50.41,1
19840,2024-01-23 20:54:40,click,129.6,0
19841,2024-01-23 20:55:17,view,208.79,1
19842,2024-01-23 20:55:54,purchase,287.98,0
19843,2024-01-23 20:56:31,signup,367.17,1
19844,2024-01-23 20:57:08,click,446.36,0
19845,2024-01-23 20:57:45,view,525.55,1
19846,2024-01-23 20:58:22,purchase,604.74,0
19847,2024-01-23 20:58:59,signup,683.93,1
19848,2024-01-23 20:59:36,click,763.12,0
19849,2024-01-23 21:00:13,view,842.31,1
19850,2024-01-23 21:00:50,purchase,921.5,0
19851,2024-01-23 21:01:27,signup,0.69,1
19852,2024-01-23 21:02:04,click,79.88,0
19853,2024-01-23 21:02:41,view,159.07,1
19854,2024-01-23 21:03:18,purchase,238.26,0
19855,2024-01-23 21:03:55,signup,317.45,1
19856,2024-01-23 21:04:32,click,396.64,0
19857,2024-01-23 21:05:09,view,475.83,1
19858,2024-01-23 21:05:46,purchase,555.02,0
19859,2024-01-23 21:06:23,signup,634.21,1
19860,2024-01-23 21:07:00,click,713.4,0
19861,2024-01-23 21:07:37,view,792.59,1
19862,2024-01-23 21:08:14,purchase,871.78,0
19863,2024-01-23 21:08:51,signup,950.97,1
19864,2024-01-23 21:09:28,click,30.16,0
19865,2024-01-23 21:10:05,view,109.35,1
19866,2024-01-23 21:10:42,purchase,188.54,0
19867,2024-01-23 21:11:19,signup,267.73,1
19868,2024-01-23 21:11:56,click,346.92,0
19869,2024-01-23 21:12:33,view,426.11,1
19870,2024-01-23 21:13:10,purchase,505.3,0
19871,2024-01-23 21:13:47,signup,584.49,1
19872,2024-01-23 21:14:24,click,663.68,0
19873,2024-01-23 21:15:01,view,742.87,1
19874,2024-01-23 21:15:38,purchase,822.06,0
19875,2024-01-23 21:16:15,signup,901.25,1
19876,2024-01-23 21:16:52,click,980.44,0
19877,2024-01-23 21:17:29,view,59.63,1
19878,2024-01-23 21:18:06,purchase,138.82,0
19879,2024-01-23 21:18:43,signup,218.01,1
19880,2024-01-23 21:19:20,click,297.2,0
19881,2024-01-23 21:19:57,view,376.39,1
19882,2024-01-23 21:20:34,purchase,455.58,0
19883,2024-01-23 21:21:11,signup,534.77,1
19884,2024-01-23 21:21:48,click,613.96,0
19885,2024-01-23 21:22:25,view,693.15,1
19886,2024-01-23 21:23:02,purchase,772.34,0
19887,2024-01-23 21:23:39,signup,851.53,1
19888,2024-01-23 21:24:16,click,930.72,0
19889,2024-01-23 21:24:53,view,9.91,1
19890,2024-01-23 21:25:30,purchase,89.1,0
19891,2024-01-23 21:26:07,signup,168.29,1
19892,2024-01-23 21:26:44,click,247.48,0
19893,2024-01-23 21:27:21,view,326.67,1
19894,2024-01-23 21:27:58,purchase,405.86,0
19895,2024-01-23 21:28:35,signup,485.05,1
19896,2024-01-23 21:29:12,click,564.24,0
19897,2024-01-23 21:29:49,view,643.43,1
19898,2024-01-23 21:30:26,purchase,722.62,0
19899,2024-01-23 21:31:03,signup,801.81,1
19900,2024-01-23 21:31:40,click,881,0
19901,2024-01-23 21:32:17,view,960.19,1
19902,2024-01-23 21:32:54,purchase,39.38,0
19903,2024-01-23 21:33:31,signup,118.57,1
19904,2024-01-23 21:34:08,click,197.76,0
19905,2024-01-23 21:34:45,view,276.95,1
19906,2024-01-23 21:35:22,purchase,356.14,0
19907,2024-01-23 21:35:59,signup,435.33,1
19908,2024-01-23 21:36:36,click,514.52,0
19909,2024-01-23 21:37:13,view,593.71,1
19910,2024-01-23 21:37:50,purchase,672.9,0
19911,2024-01-23 21:38:27,signup,752.09,1
19912,2024-01-23 21:39:04,click,831.28,0
19913,2024-01-23 21:39:41,view,910.47,1
19914,2024-01-23 21:40:18,purchase,989.66,0
19915,2024-01-23 21:40:55,signup,68.85,1
19916,2024-01-23 21:41:32,click,148.04,0
19917,2024-01-23 21:42:09,view,227.23,1
19918,2024-01-23 21:42:46,purchase,306.42,0
19919,2024-01-23 21:43:23,signup,385.61,1
19920,2024-01-23 21:44:00,click,464.8,0
19921,2024-01-23 21:44:37,view,543.99,1
19922,2024-01-23 21:45:14,purchase,623.18,0
19923,2024-01-23 21:45:51,signup,702.37,1
19924,2024-01-23 21:46:28,click,781.56,0
19925,2024-01-23 21:47:05,view,860.75,1
19926,2024-01-23 21:47:42,purchase,939.94,0
19927,2024-01-23 21:48:19,signup,19.13,1
19928,2024-01-23 21:48:56,click,98.32,0
19929,2024-01-23 21:49:33,view,177.51,1
19930,2024-01-23 21:50:10,purchase,256.7,0
19931,2024-01-23 21:50:47,signup,335.89,1
19932,2024-01-23 21:51:24,click,415.08,0
19933,2024-01-23 21:52:01,view,494.27,1
19934,2024-01-23 21:52:38,purchase,573.46,0
19935,2024-01-23 21:53:15,signup,652.65,1
19936,2024-01-23 21:53:52,click,731.84,0
19937,2024-01-23 21:54:29,view,811.03,1
19938,2024-01-23 21:55:06,purchase,890.22,0
19939,2024-01-23 21:55:43,signup,969.41,1
19940,2024-01-23 21:56:20,click,48.6,0
19941,2024-01-23 21:56:57,view,127.79,1
19942,2024-01-23 21:57:34,purchase,206.98,0
19943,2024-01-23 21:58:11,signup,286.17,1
19944,2024-01-23 21:58:48,click,365.36,0
19945,2024-01-23 21:59:25,view,444.55,1
19946,2024-01-23 22:00:02,purchase,523.74,0
19947,2024-01-23 22:00:39,signup,602.93,1
19948,2024-01-23 22:01:16,click,682.12,0
19949,2024-01-23 22:01:53,view,761.31,1
19950,2024-01-23 22:02:30,purchase,840.5,0
19951,2024-01-23 22:03:07,signup,919.69,1
19952,2024-01-23 22:03:44,click,998.88,0
19953,2024-01-23 22:04:21,view,78.07,1
19954,2024-01-23 22:04:58,purchase,157.26,0
19955,2024-01-23 22:05:35,signup,236.45,1
19956,2024-01-23 22:06:12,click,315.64,0
19957,2024-01-23 22:06:49,view,394.83,1
19958,2024-01-23 22:07:26,purchase,474.02,0
19959,2024-01-23 22:08:03,signup,553.21,1
19960,2024-01-23 22:08:40,click,632.4,0
19961,2024-01-23 22:09:17,view,711.59,1
19962,2024-01-23 22:09:54,purchase,790.78,0
19963,2024-01-23 22:10:31,signup,869.97,1
19964,2024-01-23 22:11:08,click,949.16,0
19965,2024-01-23 22:11:45,view,28.35,1
19966,2024-01-23 22:12:22,purchase,107.54,0
